TnxTime,TxnID,ItemNo,Qty,CardNum
1577838006.0,821,4444,4,1545
1577838006.0,822,3333,8,5723
1577838009.0,823,5555,4,5723
1577838011.0,824,2222,10,4958
1577838012.0,825,4444,3,4049
1577838012.0,826,5555,9,8987
1577838013.0,827,4444,6,8987
1577838013.0,828,1111,9,4958
1577838016.0,829,3333,3,3068
1577838019.0,830,5555,3,3135
1577838021.0,831,2222,8,4857
1577838021.0,832,5555,7,9121
1577838024.0,833,5555,4,3135
1577838027.0,834,4444,3,4857
1577838027.0,835,1111,4,2234
1577838029.0,836,2222,8,8123
1577838031.0,837,2222,4,1545
1577838034.0,838,5555,9,7896
1577838036.0,839,3333,3,4049
1577838036.0,840,1111,2,2435
1577838037.0,841,2222,5,2234
1577838037.0,842,3333,4,5723
1577838040.0,843,2222,3,3135
1577838042.0,844,4444,10,4958
1577838045.0,845,4444,10,2938
1577838047.0,846,1111,6,1354
1577838047.0,847,4444,2,2435
1577838048.0,848,5555,1,3135
1577838049.0,849,1111,10,2234
1577838052.0,850,3333,5,2234
1577838052.0,851,5555,5,2234
1577838052.0,852,5555,3,3135
1577838054.0,853,1111,4,5723
1577838056.0,854,3333,7,2435
1577838059.0,855,3333,5,1354
1577838062.0,856,3333,4,3068
1577838064.0,857,5555,4,8987
1577838066.0,858,3333,5,9121
1577838067.0,859,3333,9,2234
1577838069.0,860,3333,7,7896
1577838070.0,861,3333,6,2435
1577838073.0,862,1111,10,2234
1577838076.0,863,3333,7,2234
1577838079.0,864,2222,2,4049
1577838079.0,865,1111,5,7896
1577838081.0,866,2222,3,9121
1577838083.0,867,4444,10,4857
1577838086.0,868,1111,7,1545
1577838088.0,869,3333,6,2234
1577838089.0,870,5555,1,4857
1577838092.0,871,2222,9,4857
1577838093.0,872,1111,10,2435
1577838093.0,873,4444,3,2234
1577838095.0,874,5555,8,7896
1577838096.0,875,4444,2,8123
1577838098.0,876,5555,7,7896
1577838099.0,877,2222,2,8987
1577838102.0,878,5555,1,5723
1577838105.0,879,2222,4,4958
1577838108.0,880,2222,7,3135
1577838109.0,881,5555,2,9121
1577838112.0,882,5555,2,2234
1577838114.0,883,5555,3,5723
1577838116.0,884,1111,4,3135
1577838117.0,885,1111,5,5723
1577838117.0,886,3333,6,2435
1577838120.0,887,3333,6,8123
1577838120.0,888,3333,2,4049
1577838122.0,889,1111,7,8123
1577838123.0,890,2222,3,2435
1577838123.0,891,3333,3,1354
1577838126.0,892,4444,8,2435
1577838127.0,893,5555,1,3724
1577838130.0,894,4444,3,8123
1577838132.0,895,3333,5,3724
1577838135.0,896,1111,3,8987
1577838138.0,897,2222,5,2435
1577838138.0,898,3333,2,8987
1577838140.0,899,2222,4,2938
1577838143.0,900,1111,9,1354
1577838143.0,901,4444,6,8987
1577838144.0,902,1111,5,3724
1577838147.0,903,3333,3,5723
1577838150.0,904,2222,5,3135
1577838150.0,905,4444,3,3135
1577838151.0,906,4444,5,2435
1577838152.0,907,3333,8,1354
1577838153.0,908,3333,4,7896
1577838155.0,909,2222,7,4958
1577838155.0,910,1111,9,8987
1577838157.0,911,2222,1,4049
1577838159.0,912,3333,10,1545
1577838159.0,913,4444,7,7896
1577838161.0,914,2222,4,4857
1577838162.0,915,5555,7,9121
1577838164.0,916,2222,6,8987
1577838166.0,917,2222,1,4857
1577838167.0,918,2222,3,2435
1577838168.0,919,4444,10,3135
1577838171.0,920,5555,3,3724
1577838171.0,921,5555,2,1354
1577838174.0,922,3333,4,4049
1577838177.0,923,5555,1,7896
1577838180.0,924,2222,1,2938
1577838180.0,925,3333,10,2234
1577838180.0,926,4444,3,3724
1577838180.0,927,5555,1,4958
1577838180.0,928,2222,7,3068
1577838180.0,929,1111,3,2435
1577838181.0,930,3333,9,2435
1577838184.0,931,1111,9,2435
1577838185.0,932,3333,9,5723
1577838187.0,933,3333,5,1545
1577838188.0,934,5555,10,3724
1577838188.0,935,2222,4,4857
1577838189.0,936,4444,8,8123
1577838190.0,937,4444,1,8123
1577838190.0,938,2222,8,4857
1577838192.0,939,1111,3,5723
1577838193.0,940,3333,6,9121
1577838193.0,941,5555,1,7896
1577838194.0,942,2222,9,4958
1577838195.0,943,1111,4,1545
1577838198.0,944,5555,1,2938
1577838200.0,945,5555,7,7896
1577838203.0,946,4444,10,9121
1577838204.0,947,5555,4,1354
1577838205.0,948,5555,7,1354
1577838206.0,949,2222,1,3068
1577838206.0,950,1111,9,4958
1577838206.0,951,2222,5,3724
1577838209.0,952,3333,9,3135
1577838210.0,953,4444,8,8987
1577838213.0,954,3333,10,3724
1577838213.0,955,2222,10,8123
1577838216.0,956,3333,5,4857
1577838218.0,957,3333,8,4958
1577838219.0,958,1111,4,4857
1577838220.0,959,5555,7,2234
1577838222.0,960,4444,8,4049
1577838225.0,961,5555,10,9121
1577838226.0,962,1111,3,3724
1577838228.0,963,4444,10,8987
1577838229.0,964,2222,2,3724
1577838229.0,965,4444,9,3135
1577838229.0,966,1111,8,9121
1577838232.0,967,3333,7,9121
1577838234.0,968,4444,5,2234
1577838237.0,969,1111,5,9121
1577838238.0,970,4444,10,8987
1577838238.0,971,4444,7,4049
1577838240.0,972,3333,3,7896
1577838242.0,973,4444,4,8123
1577838244.0,974,3333,6,3068
1577838246.0,975,3333,8,1354
1577838247.0,976,3333,5,3135
1577838249.0,977,1111,2,8123
1577838250.0,978,1111,1,2435
1577838251.0,979,5555,4,8123
1577838252.0,980,5555,7,2435
1577838255.0,981,5555,5,3068
1577838255.0,982,5555,1,3068
1577838257.0,983,1111,4,3135
1577838259.0,984,2222,4,1545
1577838260.0,985,1111,4,1545
1577838260.0,986,2222,1,2435
1577838262.0,987,5555,10,1545
1577838264.0,988,1111,10,2435
1577838266.0,989,4444,10,3724
1577838268.0,990,5555,5,2938
1577838270.0,991,5555,5,2435
1577838273.0,992,4444,5,2938
1577838275.0,993,3333,4,8123
1577838278.0,994,1111,6,1354
1577838280.0,995,2222,6,8123
1577838282.0,996,2222,4,8123
1577838282.0,997,1111,9,1354
1577838285.0,998,2222,7,4049
1577838288.0,999,4444,9,2435
1577838290.0,1000,5555,10,3724
